date,hour,daytype,mesh_code,count
2021-06-26,2,休日,533936623,19
2021-06-26,2,休日,533936434,7
2021-06-26,2,休日,533936862,4
2021-06-26,2,休日,533936941,245
2021-06-26,2,休日,533936764,43
2021-06-26,2,休日,533946034,249
2021-06-26,2,休日,533946231,9
2021-06-26,2,休日,533936424,2
2021-06-26,2,休日,533936653,1
2021-06-26,2,休日,533946071,277
2021-06-26,2,休日,533946454,134
2021-06-26,2,休日,533946174,99
2021-06-26,2,休日,533946253,215
2021-06-26,2,休日,533946271,324
2021-06-26,2,休日,533946274,184
2021-06-26,2,休日,533946063,301
2021-06-26,2,休日,533936763,62
2021-06-26,2,休日,533936831,16
2021-06-26,2,休日,533936723,2
2021-06-26,2,休日,533936561,1
2021-06-26,2,休日,533946052,271
2021-06-26,2,休日,533946232,221
2021-06-26,2,休日,533936421,33
2021-06-26,2,休日,533936771,8
2021-06-26,2,休日,533936412,4
2021-06-26,2,休日,533946262,258
2021-06-26,2,休日,533946153,244
2021-06-26,2,休日,533936864,2
2021-06-26,2,休日,533946272,192
2021-06-26,2,休日,533946241,231
2021-06-26,2,休日,533936951,148
2021-06-26,2,休日,533946233,89
2021-06-26,2,休日,533936873,4
2021-06-26,2,休日,533946242,213
2021-06-26,2,休日,533946143,273
2021-06-26,2,休日,533946263,324
2021-06-26,2,休日,533946032,257
2021-06-26,2,休日,533936932,221
2021-06-26,2,休日,533946352,207
2021-06-26,2,休日,533936871,1
2021-06-26,2,休日,533946033,212
2021-06-26,2,休日,533946452,261
2021-06-26,2,休日,533946463,21
2021-06-26,2,休日,533936522,22
2021-06-26,2,休日,533946141,238
2021-06-26,2,休日,533946151,199
2021-06-26,2,休日,533936844,97
2021-06-26,2,休日,533946053,193
2021-06-26,2,休日,533936851,38
2021-06-26,2,休日,533936464,7
2021-06-26,2,休日,533936422,12
2021-06-26,2,休日,533936663,12
2021-06-26,2,休日,533936414,10
2021-06-26,2,休日,533936622,181
2021-06-26,2,休日,533946044,136
2021-06-26,2,休日,533946132,224
2021-06-26,2,休日,533946172,15
2021-06-26,2,休日,533936852,10
2021-06-26,2,休日,533946243,90
2021-06-26,2,休日,533946161,281
2021-06-26,2,休日,533936934,147
2021-06-26,2,休日,533936963,86
2021-06-26,2,休日,533936233,1
2021-06-26,2,休日,533946264,382
2021-06-26,2,休日,533936743,380
2021-06-26,2,休日,533936461,1
2021-06-26,2,休日,533936843,285
2021-06-26,2,休日,533936524,39
2021-06-26,2,休日,533946363,264
2021-06-26,2,休日,533936833,92
2021-06-26,2,休日,533936973,63
2021-06-26,3,休日,533946251,257
2021-06-26,3,休日,533936654,11
2021-06-26,3,休日,533936623,42
2021-06-26,3,休日,533936331,6
2021-06-26,3,休日,533936721,141
2021-06-26,3,休日,533936634,87
2021-06-26,3,休日,533946161,265
2021-06-26,3,休日,533936951,143
2021-06-26,3,休日,533936722,258
2021-06-26,3,休日,533936971,2
