date,hour,daytype,mesh_code,count
2019-11-01,0,平日,523720753,4
2019-11-01,0,平日,523752332,1
2019-11-01,0,平日,523607803,13
2019-11-01,0,平日,523666013,15
2019-11-01,0,平日,523677151,10
2019-11-01,0,平日,523710831,1
2019-11-01,0,平日,523752521,9
2019-11-01,0,平日,523701061,2
2019-11-01,0,平日,523703233,5
2019-11-01,0,平日,523723601,3
2019-11-01,0,平日,523606994,1
2019-11-01,0,平日,513772861,2
2019-11-01,0,平日,523761274,2
2019-11-01,0,平日,523721202,5
2019-11-01,0,平日,523702542,3
2019-11-01,0,平日,523712652,4
2019-11-01,0,平日,523646843,1
2019-11-01,0,平日,523722823,3
2019-11-01,0,平日,523770912,3
2019-11-01,0,平日,523710683,3
2019-11-01,0,平日,523732903,1
2019-11-01,0,平日,523761952,2
2019-11-01,0,平日,523755333,1
2019-11-01,0,平日,523723583,1
2019-11-01,0,平日,523702042,1
2019-11-01,0,平日,523665083,34
2019-11-01,0,平日,523647682,76
2019-11-01,0,平日,523721434,70
2019-11-01,0,平日,523723031,31
2019-11-01,0,平日,523667344,179
2019-11-01,0,平日,523676021,84
2019-11-01,0,平日,523656424,29
2019-11-01,0,平日,523721504,46
2019-11-01,0,平日,533606123,54
2019-11-01,0,平日,523712941,2
2019-11-01,0,平日,523647693,95
2019-11-01,0,平日,523667313,161
2019-11-01,0,平日,523740583,28
2019-11-01,0,平日,523751542,26
2019-11-01,0,平日,523657623,159
2019-11-01,0,平日,523750343,65
2019-11-01,0,平日,523657184,59
2019-11-01,0,平日,523666231,49
2019-11-01,0,平日,523721814,63
2019-11-01,0,平日,523760133,49
2019-11-01,0,平日,523731924,8
2019-11-01,0,平日,523677812,14
2019-11-01,0,平日,523676982,36
2019-11-01,0,平日,533607791,49
2019-11-01,0,平日,523676351,61
2019-11-01,0,平日,523627962,42
2019-11-01,0,平日,523703322,6
2019-11-01,0,平日,523677211,56
2019-11-01,0,平日,523771112,11
2019-11-01,0,平日,523655774,42
2019-11-01,0,平日,523731523,37
2019-11-01,0,平日,523730392,35
2019-11-01,0,平日,523741662,27
2019-11-01,0,平日,523730742,37
2019-11-01,0,平日,533606044,23
2019-11-01,0,平日,523637662,53
2019-11-01,0,平日,533606284,40
2019-11-01,0,平日,523637733,60
2019-11-01,0,平日,523760731,34
2019-11-01,0,平日,523637914,45
2019-11-01,0,平日,523703824,34
2019-11-01,0,平日,523720272,9
2019-11-01,0,平日,523723664,1
2019-11-01,0,平日,523646514,25
2019-11-01,0,平日,523741762,18
2019-11-01,0,平日,533606391,29
2019-11-01,0,平日,523675191,8
2019-11-01,0,平日,523750373,24
2019-11-01,0,平日,523740803,42
2019-11-01,0,平日,523627511,10
2019-11-01,0,平日,523721413,5
2019-11-01,0,平日,533606114,21
2019-11-01,0,平日,523676602,42
2019-11-01,0,平日,523760711,31
2019-11-01,0,平日,523710823,18
2019-11-01,0,平日,523676664,26
